22737 JVDCTMBC JVDCT JVDC 2 2012-01-02 1 ST 1081.25 C4 L2 C A Yes PXVO F7 37 SNIOBI # 149
22737 JIWCTMBC JIWCT JIWC 2 2012-01-02 5 ST 976.49 C4 L2 C A Yes PXVO F7 37 SNIOBI # 149
22737 JIWCTMBW JIWCT JIWC 2 2012-01-02 5 ST 978.05 C4 L2 C A Yes PXVO F7 37 SNIOBI # 149
22737 JIHCTSBO JIHCT JIHC 2 2012-01-02 100 ST 988.385 C4 L2 C A Yes PXVO F7 37 SNIOBI # 149
22737 JISREBBO JISRE JISR 3 2012-01-02 2 ST 1174.94 C4 L2 C A Yes PXVO F7 37 SNIOBI # 149
22737 JISRGSBO JISRG JISR 3 2012-01-02 1 ST 1095.785 C4 L2 C A Yes PXVO F7 37 SNIOBI # 149
22737 JIHTTSBO JIHTT JIHT 1 2012-01-02 1 ST 1216.115 C4 L2 C A Yes PXVO F7 37 SNIOBI # 149
22737 JIZTIQBO JIZTI JIZT 1 2012-01-02 1 ST 1176.05 C4 L2 C A Yes PXVO F7 37 SNIOBI # 149
22737 JIWTIMBI JIWTI JIWT 1 2012-01-02 1 ST 1493.75 C4 L2 C A Yes PXVO F7 37 SNIOBI # 149
6155 XAACRSBO XAACR XAAC 2 2012-01-02 400 ST 1025 C3 L1 C N No PXVO F9 14 XAVNUV # 209
28442 JIHCTSBO JIHCT JIHC 2 2012-01-02 50 ST 1034 C4 L4 E N Yes PXVO F3 4 HCORGH X 444
968 JVVCTSBC JVVCT JVVC 2 2012-01-03 2 ST 1820.99 C4 L1 C A Yes PXVO F8 32 AXVNCZ # 29
968 JVVCESBC JVVCE JVVC 2 2012-01-03 2 ST 996.26 C4 L1 C A Yes PXVO F8 32 AXVNCZ # 29
23711 WMUPTSBC WMUPT WMUP 5 2012-01-03 1 ST 953 C1 L1 B A Yes PXVO F9 60 LCBNEG # 200
23711 JIDETSBC JIDET JIDE 4 2012-01-03 1 ST 953 C1 L1 B A Yes PXVO F9 60 LCBNEG # 200
23711 JIDETSBF JIDET JIDE 4 2012-01-03 1 ST 953 C1 L1 B A Yes PXVO F9 60 LCBNEG # 200
23711 JIORTQBC JIORT JIOR 3 2012-01-03 1 ST 996.215 C1 L1 B A Yes PXVO F9 60 LCBNEG # 200
23711 JIBETSBC JIBET JIBE 4 2012-01-03 1 ST 953 C1 L1 B A Yes PXVO F9 60 LCBNEG # 200
23711 JIDCESBI JIDCE JIDC 2 2012-01-03 2 ST 1137.8 C4 L1 B A Yes PXVO F9 60 LCBNEG # 200
791 JIBCTSBU JIBCT JIBC 2 2012-01-03 1 ST 953 C3 L1 C I Yes PXVO F7 142 VNIZRL # 534
29283 WMUPTSBC WMUPT WMUP 5 2012-01-03 1 ST 953 C2 L1 C A Yes PXVO F7 15 LYMZCG # 153
29283 JIOCGBBC JIOCG JIOC 2 2012-01-03 2 ST 1028.6 C2 L1 C A Yes PXVO F7 15 LYMZCG # 153
29283 JIOCGBBO JIOCG JIOC 2 2012-01-03 1 ST 990.8 C2 L1 C A Yes PXVO F7 15 LYMZCG # 153
29283 JIHTTSBF JIHTT JIHT 1 2012-01-03 1 ST 1311.875 C3 L1 C A Yes PXVO F7 15 LYMZCG # 153
8144 WMUPTSBC WMUPT WMUP 5 2012-01-03 1 ST 953 C2 L2 C N Yes PXVO F6 126 PFVHBT # 383
8144 JVVCTSBC JVVCT JVVC 2 2012-01-03 5 ST 2257.64 C2 L2 C N Yes PXVO F6 126 PFVHBT # 383
8144 JVVCESBC JVVCE JVVC 2 2012-01-03 5 ST 1040.36 C2 L2 C N Yes PXVO F6 126 PFVHBT # 383
8144 XAARZSBO XAARZ XAAR 3 2012-01-03 1 ST 965.27 C2 L2 C N Yes PXVO F6 126 PFVHBT # 383
8144 JVDCTBBW JVDCT JVDC 2 2012-01-03 1 ST 1059.8 C2 L2 C N Yes PXVO F6 126 PFVHBT # 383
17895 XODCIKBW XODCI XODC 2 2012-01-03 20 ST 1310 C1 L1 C N No PXVO F7 12 HAPTGH # 80
